P,275.0,280.0,285.0,290.0,295.0,300.0,305.0,310.0,315.0,320.0,325.0,330.0,335.0,340.0,345.0,350.0,355.0,360.0,365.0,370.0,375.0,380.0,385.0,390.0,395.0,400.0,405.0,410.0,415.0,420.0,425.0,430.0,435.0,440.0,445.0,450.0,455.0,460.0,465.0,470.0,475.0,480.0,485.0,490.0,495.0,500.0,505.0,510.0,515.0,520.0,525.0,530.0,535.0,540.0,545.0,550.0,555.0,560.0,565.0,570.0,575.0,580.0,585.0,590.0,595.0,600.0,605.0,610.0,615.0,620.0,625.0,630.0,635.0,640.0,645.0,650.0,655.0,660.0,665.0,670.0,675.0,680.0,685.0,690.0,695.0,700.0,705.0,710.0,715.0,720.0,725.0,730.0,735.0,740.0,745.0,750.0,755.0,760.0,765.0,770.0
10000,999.8920764856763,999.8665910665776,999.4740477719573,998.7615897303848,997.7658524357963,996.5159297823731,995.0353424661151,993.3433893999342,991.4561027352653,0.06793864420279033,0.06687320615956732,0.06584287603531881,0.06484541569571477,0.06387897285094718,0.06294192715746466,0.0620328185540607,0.06115031041431197,0.0602931681328249,0.059460245019458284,0.05865047197959116,0.0578628493814434,0.05709644033587679,0.056350364980085166,0.0556237955270509,0.05491595192739594,0.05422609803601099,0.0535535382029447,0.0528976142255991,0.05225770261156117,0.0516332121104961,0.05102358148053687,0.050428277460149606,0.049846792920923054,0.049278645180374926,0.04872337445687135,0.04818054245124624,0.04764973104178768,0.04713054108100601,0.04662259128407159,0.04612551720006163,0.04563897025822056,0.04516261688235015,0.044696137667229824,0.04423922661164326,0.043791590403173944,0.043352947750441725,0.04292302875889735,0.04250157434668178,0.04208833569739934,0.04168307374695632,0.041285558701883426,0.040895569586797687,0.04051289381887044,0.0401373268073561,0.03976867157640479,0.03940673840953276,0.039051344514260185,0.03870231370554845,0.03835947610677856,0.038022667867113176,0.037691730894174054,0.03736651260104976,0.037046865666722634,0.03673264780907216,0.036423721569673995,0.03611995410967092,0.03582121701604324,0.03552738611765459,0.03523834131049227,0.034953966391561404,0.03467414890092934,0.03439877997145074,0.03412775418573479,0.03386096943994561,0.0335983268140529,0.033339730448175245,0.0330850874246811,0.03283430765573381,0.032587303775986606,0.03234399104015198,0.03210428722518667,0.03186811253684928,0.031635389520402485,0.03140604297524497,0.031179999873271677,0.03095718928077204,0.030737542283687785,0.030520991916061523,0.030307473091517517,0.030096922537624905,0.029889278733001963,0.029684481847028255,0.029482473682038594,0.029283197617879935,0.029086598558718712,0.028892622881992285,0.028701218389403947,0.02851233425986624,0.028325921004302472,0.02814193042222106
20000,999.89709743674,999.8714543715377,999.4787843926431,998.7662246771525,997.7704064009504,996.5204202307359,995.0397843921112,993.3477958716302,991.4604852980912,989.3913084271394,987.1516573044778,984.7512447621059,0.13003297308360642,0.12806692226802308,0.12616426685610113,0.12432109181862327,0.12253407185209772,0.12080026835786625,0.11911702667257944,0.11748191825456282,0.11589270418979258,0.1143473096097867,0.11284380425085343,0.11138038684378139,0.10995537212961824,0.10856717981600877,0.10721432504574828,0.10589541008612609,0.10460911702684957,0.10335420132425624,0.10212948606348698,0.10093385683485886,0.09976625713924936,0.0986256842517859,0.09751118548466316,0.09642185479922347,0.09535682972503533,0.09431528854995899,0.09329644775036584,0.09229955963499109,0.0913239101795073,0.09036881703194308,0.08943362767163204,0.08851771770655341,0.08762048929577573,0.08674136968529958,0.085879809846953,0.08503528321116587,0.08420728448546085,0.08339532855137805,0.08259894943331607,0.08181769933344041,0.0810511477273973,0.08029888051608601,0.0795604992291978,0.07883562027663268,0.07812387424426072,0.0774249052308142,0.07673837022297843,0.07606393850600372,0.07540129110738733,0.07475012027137845,0.07411012896224317,0.07348103039439208,0.07286254758762276,0.07225441294586589,0.07165636785794635,0.07106816231898312,0.07048955457115388,0.06992031076264348,0.06936020462368,0.06880901715864121,0.06826653635328424,0.0677325568962179,0.06720687991379694,0.06668931271767278,0.06617966856428681,0.06567776642563855,0.06518343077070571,0.06469649135693238,0.064216783031239,0.06374414554004255,0.06327842334780719,0.06281946546367474,0.06236712527575297,0.061921260392664004,0.061481732491980315,0.061048407175196585,0.060621153828907495,0.06019984549188019,0.05978435872772828,0.05937457350291128,0.05897037306979842,0.05857164385455147,0.05817827534959394,0.0577901600104476,0.05740719315672888,0.05702927287710936,0.056656299938054745,0.056288177696167306
30000,999.902118272371,999.8763175687629,999.4835209110912,998.7708595251731,997.7749602695393,996.524910583871,995.0442262232993,993.3522022483103,991.4648677650902,989.3956773139926,987.1560219649376,984.7556137646602,982.202779213804,979.5046861227928,0.18967702325177418,0.18687257361463758,0.18415750594471664,0.18152640298215778,0.17897458803011407,0.1764979004131678,0.17409257401637088,0.17175516411580488,0.16948249836708398,0.16727164094286784,0.1651198645527933,0.1630246276607973,0.16098355541776405,0.15899442341563577,0.15705514367536702,0.1551637524531078,0.1533183995539051,0.15151733891140107,0.14975892024076634,0.1480415816082351,0.14636384278835618,0.1447242993019182,0.14312161704499363,0.14155452743371866,0.14002182300101207,0.13852235339097563,0.1370550217046187,0.13561878115712805,0.13421263201240183,0.13283561876518876,0.1314868275450699,0.13016538371982037,0.1288704496784951,0.12760122277697614,0.12635693343077095,0.12513684334161343,0.12394024384594116,0.12276645437463823,0.12161482101457731,0.12048471516349041,0.11937553227056959,0.1182866906559623,0.11721763040299761,0.1161678123175733,0.1151367169496564,0.11412384367231648,0.11312870981412265,0.11215084984110606,0.1111898145848172,0.11024517051330397,0.10931649904210125,0.10840339588256107,0.10750547042506783,0.10662234515487796,0.105753655098499,0.10489904729868259,0.10405818031625241,0.10323072375711853,0.10241635782295166,0.10161477288409979,0.1008256690734316,0.10004875589988213,0.09928375188056149,0.09853038419036558,0.09778838832809791,0.09705750779817955,0.09633749380708297,0.0956281049736829,0.09492910705276926,0.09424027267101386,0.09356138107472871,0.09289221788879401,0.09223257488617162,0.09158224976745707,0.09094104594995413,0.0903087723657879,0.08968524326860113,0.08907027804840387,0.088463701054173,0.08786534142382017,0.08727503292116905,0.08669261377960259,0.08611792655206059,0.08555081796708469,0.08499113879062542,0.08443874369334087
40000,999.9071389924583,999.8811806585243,999.4882573272498,998.7754942744615,997.7795140417348,996.5294008417521,995.0486679596193,993.356608529953,991.4692501362705,989.4000461037606,987.1603865265474,984.7599826662104,982.2071603925209,979.5090870122333,976.6719484797866,0.2496960300762132,0.24602735387483055,0.24247696008445727,0.2390373417677213,0.23570208851690888,0.232465542532369,0.22932261345048505,0.22626866774768836,0.22329945546081778,0.2204110571572063,0.2175998429688721,0.21486243951660292,0.21219570242592473,0.20959669305624032,0.20706265854291758,0.20459101452010323,0.20217933005465064,0.19982531442814444,0.19752680547864943,0.19528175926881275,0.19308824088899712,0.1909444162370895,0.18884854464294415,0.18679897222667707,0.18479412589736918,0.1828325079129728,0.18091269093398318,0.1790333135132049,0.17719307597209374,0.17539073662098356,0.17362510828625116,0.17189505511232572,0.17019948961056056,0.1685373699304856,0.1669076973319476,0.1653095138392065,0.16374190006025804,0.1622039731565543,0.16069488494993855,0.15921382015503954,0.15775999472661503,0.15633265431242374,0.15493107280315607,0.15355455097179502,0.15220241519551506,0.1508740162538827,0.1495687281976999,0.1482859472833465,0.14702509096793676,0.1457855969610146,0.144566922328878,0.143368542647954,0.14218995120393801,0.14103065823368124,0.13989019020704943,0.13876808914619213,0.13766391197986216,0.13657722993060228,0.13550762793277832,0.13445470407958948,0.13341806909731888,0.13239734584521357,0.1313921688394959,0.1304021838001117,0.12942704721891765,0.1284664259480963,0.12751999680766923,0.12658744621105303,0.12566846980767094,0.12476277214169766,0.12387006632607231,0.12299007373096948,0.12212252368596886,0.12126715319521025,0.12042370666486431,0.11959193564228984,0.11877159856628569,0.11796246052788047,0.11716429304113574,0.11637687382346862,0.11559998658502824,0.11483342082668663,0.11407697164622968,0.11333043955235696,0.11259363028611998
50000,999.9121595971089,999.8860436406793,999.4929936411035,998.7801289250526,997.7840677174543,996.5338910043267,995.0531096011717,993.3610147165049,991.4736324116287,989.4044147963996,987.16475098933,984.764351466757,982.2115414676343,979.5134877950785,976.6763760063899,973.705550086465,0.3081512355473608,0.30365777405089145,0.2993099433645195,0.2950982952658752,0.29101478389376856,0.2870523286687164,0.2832045769052712,0.2794657609823686,0.2758306032430304,0.2722942470228117,0.2688522033651431,0.2655003080536489,0.2622346859802828,0.25905172104749974,0.25594803042147946,0.25292044230268707,0.24996597659339811,0.24708182798237602,0.24426535106563768,0.24151404719514213,0.23882555280300893,0.23619762899261088,0.23362815222278172,0.23111510593956694,0.22865657303291084,0.2262507290145294,0.22389583582877579,0.22159023622121832,0.2193323486004098,0.21712066233733185,0.21495373345456426,0.2128301806636131,0.21074868171423178,0.20870797002416439,0.20670683156165068,0.2047441019563855,0.20281866381749844,0.20092944423959788,0.19907541248006255,0.1972555777926211,0.19546898740387153,0.19371472462080136,0.1919919070585994,0.19029968497913138,0.18863723973140015,0.18700378228615192,0.18539855185752926,0.1838208146053314,0.18226986241202556,0.18074501172917526,0.17924560248841725,0.17777099707253483,0.17632057934255052,0.17489375371709734,0.173489944300631,0.1721085940573193,0.17074916402769355,0.1694111325853706,0.16809399473135833,0.16679726142364412,0.16552045893993217,0.16426312827155437,0.16302482454671566,0.161805116481367,0.16060358585611753,0.1594198270177042,0.15825344640363892,0.1571040620887447,0.15597130335237733,0.15485481026520562,0.15375423329449917,0.152669232926935,0.1515994793080003,0.1505446518971223,0.14950443913771314,0.14847853814136308,0.14746665438546513,0.14646850142359327,0.14548380060799984,0.14451228082363105,0.14355367823309723,0.14260773603206453,0.14167420421456628,0.14075283934775942
60000,999.9171800863664,999.8909065151863,999.4977298527795,998.7847634769782,997.7886212966087,996.5383810717343,995.0575511479167,993.365420808077,991.4780145912068,989.408783391984,987.1691153532881,984.7687201662959,982.2159224391695,979.5178884713347,976.680803422994,973.7100109724737,970.6101242167848,0.36507543278707627,0.35979742930354636,0.3546905393324158,0.3497435923933774,0.344947056527368,0.3402925415065854,0.33577252467722163,0.3313801834110302,0.3271092821023878,0.32295408947890636,0.31890931438240283,0.3149700538501547,0.3111317500223298,0.30739015374691864,0.30374129346821677,0.30018144839365973,0.2967071251866356,0.29331503760124084,0.2900020885941512,0.28676535453728474,0.28360207122287096,0.2805096214059576,0.2774855236720508,0.2745274224520854,0.271633079035037,0.2688003634515853,0.266027247121289,0.26331179617154954,0.26065216534981694,0.25804659246151335,0.25549339327541293,0.25299095684602285,0.2505377412091187,0.24813226941219754,0.24577312584639374,0.2434589528504907,0.24118844756116745,0.23896035898663937,0.23677348528345618,0.23462667121847813,0.2325188058000119,0.23044882006379586,0.22841568500101683,0.22641840961684928,0.22445603910915699,0.2225276531580104,0.22063236431756808,0.21876931650266318,0.21693768356314028,0.2151366679396138,0.21336549939487942,0.21162343381570936,0.2099097520802107,0.20822375898632892,0.20656478223744038,0.20493217148130569,0.20332529739894997,0.201743550840304,0.20018634200368352,0.19865309965640346,0.19714327039402402,0.19565631793591076,0.1941917224549548,0.19274897993945522,0.19132760158530196,0.18992711321673011,0.1885470547340299,0.18718697958670918,0.18584645427070146,0.18452505784830706,0.18322238148963904,0.18193802803442283,0.18067161157307385,0.1794227570460412,0.17819109986047113,0.17697628552329903,0.17577796928993472,0.17459581582775333,0.1734294988936538,0.17227870102498616,0.17114311324319298,0.17002243476954548,0.16891637275239121
70000,999.9222004601562,999.8957692821907,999.5024659621911,998.7893979301148,997.793174779341,996.5428710439073,995.0619925998488,993.3698268046492,991.4823966749675,989.4131518904687,987.1734796184112,984.7730887648489,982.220303307122,979.5222890410296,976.6852307296153,973.7144717446655,970.6146249549859,967.3896612902861,0.4205054473439911,0.41448314979392187,0.40865543069028626,0.40300964222801333,0.39753493936751205,0.39222175577987506,0.3870615083971478,0.38204641301729186,0.37716935773768734,0.3724238091657282,0.36780373899125646,0.3633035643442708,0.35891809816684217,0.35464250724735247,0.35047227633104466,0.3464031771663311,0.34243124162630717,0.33855273823391274,0.3347641515544464,0.3310621640202884,0.32744363983076,0.3239056106316167,0.32044526272797835,0.31705992562442603,0.3137470617185778,0.31050425700123313,0.3073292126382941,0.3042197373280285,0.3011737403425483,0.29818922517518226,0.2952642837261878,0.2923970909683201,0.2895859000414594,0.28682903773201873,0.2841249002984123,0.28147194960861616,0.27886870955993004,0.2763137627545527,0.27380574740761193,0.27134335446691193,0.2689253249259314,0.2665504473135938,0.2642175553460578,0.2619255257272919,0.2596732760865329,0.25745976304189416,0.25528398038043065,0.2531449573458814,0.25104175702612225,0.24897347483308885,0.2469392370685701,0.2449381995698534,0.2429695464297148,0.24103248878571454,0.23912626367417206,0.23725013294457206,0.23540338223049195,0.2335853199734468,0.23179527649632758,0.2300326031233603,0.22829667134374274,0.22658687201632582,0.22490261461289687,0.22324332649779624,0.22160845224175954,0.21999745296802292,0.21840980572886384,0.21684500291087258,0.2153025516673649,0.21378197337644825,0.21228280312335374,0.2108045892057323,0.20934689266069764,0.20790928681247486,0.20649135683958353,0.20509269936055,0.2037129220372046,0.20235164319467674,0.20100849145725153,0.1996831053993029,0.1983751332105622,0.19708423237502476
80000,999.9272207184965,999.9006319415807,999.5072019693389,998.794032284632,997.7977281656658,996.5473609207772,995.0664339569955,993.3742327061952,991.4867786629078,989.4175202918819,987.1778437847096,984.7774572624197,982.2246840714843,979.5266895041701,976.6896579262658,973.7189324030729,970.6191255751082,967.3942082127323,964.047580228679,0.4744809250422424,0.46775400253951593,0.46124306331790255,0.45493422659171023,0.44881551346890425,0.4428763230398421,0.4371071291812294,0.43149928651928776,0.4260448944788213,0.4207366950468172,0.41556799196389826,0.410532584702162,0.4056247133373752,0.4008390118374276,0.39617046806662837,0.39161438926688796,0.38716637207236415,0.3828222763167917,0.3785782020394794,0.37443046920665607,0.3703755997507902,0.3664103015985541,0.36253145441276585,0.3587360968179806,0.35502141491565625,0.3513847319246474,0.34782349880743924,0.3443352857630303,0.34091777448446176,0.33756875109331425,0.33428609967552647,0.3310677963530484,0.327911903834441,0.3248165663948396,0.3217800052419245,0.3188005142298705,0.3158764558878131,0.3130062577333019,0.31018840884460586,0.3074214566686745,0.30470400404410847,0.3020347064207191,0.2994122692591945,0.29683544559608943,0.29430303376085293,0.29181387523291463,0.2893668526280202,0.28696088780402196,0.28459494007725294,0.282268004541412,0.27997911048161794,0.277727319876929,0.2755117259852054,0.2733314520047094,0.2711856498073009,0.26907349873851066,0.2669942044801467,0.26494699797143484,0.26293113438500515,0.2609458921543143,0.2589905720493528,0.2570644962977184,0.255167007748348,0.2532974690753965,0.2514552620199279,0.24963978666724584,0.24785046075784142,0.24608671903007293,0.24434801259281697,0.24263380832644885,0.24094358831061513,0.23927684927736179,0.23763310208827174,0.23601187123435083,0.23441269435747858,0.23283512179231486,0.23127871612761833,0.22974305178599655,0.22822771462116717,0.2267323015318606,0.22525642009154792
90000,999.9322408613544,999.9054944933163,999.5119378742966,998.7986665404455,997.8022814553889,996.5518507024723,995.070875219302,993.3786385127084,991.491160555066,989.421888596203,987.1822078522009,984.781825658987,982.229064732296,979.5310898607167,976.6940850129544,973.7233929476681,970.6236260771828,967.3987550124104,964.052179568275,0.5346893612316067,0.527043356616661,0.5196504776848362,0.5124929601784114,0.5055559177518663,0.4988264116607171,0.4922929473586812,0.4859451741574758,0.479773687528635,0.4737698874515162,0.4679258701974204,0.4622343419135848,0.45668854756519406,0.45128221136499075,0.4460094861687484,0.44086491007334105,0.4358433689145539,0.43094006366284077,0.42615048192519306,0.42147037291530404,0.4168957253714452,0.4124227479930542,0.40804785203987537,0.4037676357961879,0.3995788706503747,0.3954784885791902,0.39146357085828737,0.38753133784724325,0.3836791397195044,0.37990444802620615,0.37620484799835,0.372578031504897,0.36902179059537477,0.36553401156494464,0.36211266948783083,0.3587558231717926,0.3554616104921271,0.35222824406866826,0.3490540072535393,0.34593725040111817,0.34287638739488513,0.3398698924086077,0.33691629688174446,0.3340141866910749,0.3311621995024119,0.3283590222878942,0.3256033889957844,0.3228940783609721,0.32022991184550176,0.3176097516994381,0.3150324991332738,0.3124970925938641,0.31000250613658675,0.3075477478870491,0.3051318585862355,0.30275391021349396,0.3004130046822187,0.29810827260350276,0.2958388721134017,0.2936039877597974,0.29140282944514706,0.289234631421693,0.28709865133595347,0.2849941693195536,0.2829204871236625,0.28087692729449887,0.2788628323875442,0.27687756421826415,0.27492050314728983,0.27299104739814667,0.271088612405746,0.2692126301939706,0.2673625487807931,0.26553783160946537,0.2637379570044108,0.2619624176505327,0.2602107200947365,0.2584823842685306,0.25677694303064447,0.2550939417286616,0.25343293777872705
